$GPRMC,172331.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*71
$GPRMC,172332.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*72
$GPRMC,172333.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*73
$GPRMC,172334.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*74
$GPRMC,172335.000,A,3402.6782,N,11829.6937,W,0.00,187.96,200516,,,A*7A
$GPRMC,172336.000,A,3402.6782,N,11829.6936,W,0.15,187.96,200516,,,A*7C
$GPRMC,172337.000,A,3402.6782,N,11829.6936,W,0.00,187.96,200516,,,A*79
$GPRMC,172338.000,A,3402.6782,N,11829.6936,W,0.00,187.96,200516,,,A*76
$GPRMC,172339.000,A,3402.6782,N,11829.6936,W,0.00,187.96,200516,,,A*77
$GPRMC,172340.000,A,3402.6782,N,11829.6936,W,0.00,187.96,200516,,,A*79
$GPRMC,172341.000,A,3402.6782,N,11829.6936,W,0.00,187.96,200516,,,A*78
$GPRMC,172342.000,A,3402.6782,N,11829.6936,W,0.00,187.96,200516,,,A*7B
$GPRMC,172343.000,A,3402.6781,N,11829.6935,W,0.15,187.96,200516,,,A*7E
$GPRMC,172344.000,A,3402.6781,N,11829.6935,W,0.00,187.96,200516,,,A*7D
$GPRMC,172345.000,A,3402.6781,N,11829.6935,W,0.00,187.96,200516,,,A*7C
$GPRMC,172346.000,A,3402.6781,N,11829.6935,W,0.00,187.96,200516,,,A*7F
$GPRMC,172347.000,A,3402.6781,N,11829.6935,W,0.00,187.96,200516,,,A*7E
$GPRMC,172348.000,A,3402.6781,N,11829.6935,W,0.00,187.96,200516,,,A*71
$GPRMC,172349.000,A,3402.6781,N,11829.6935,W,0.00,187.96,200516,,,A*70
$GPRMC,172350.000,A,3402.6781,N,11829.6934,W,0.13,187.96,200516,,,A*7B
$GPRMC,172351.000,A,3402.6781,N,11829.6934,W,0.01,187.96,200516,,,A*79
$GPRMC,172352.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7B
$GPRMC,172353.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7A
$GPRMC,172354.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7D
$GPRMC,172355.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7C
$GPRMC,172356.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7F
$GPRMC,172357.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7E
